# Vehicle routing code - Data File - Subsection 6.8
# Tour for warehouse 13
# MA424 Final project - 2019/20
# Author: 46286

param F := 1;
param C := 14;

set coordinates := east north;

param location : east north :=
0	0.1665619	-0.4160991
1	0.391250801	-0.8854976
2	0.888826885	-0.09426913
3	-0.798628288	-0.45016593
4	-0.514004911	0.48004967
5	0.590522773	-0.26518863
6	-0.324751981	0.37441213
7	0.849278288	-0.1775306
8	-0.35789268	-0.60306024
9	-0.512712935	0.71363616
10	0.435213934	0.42230322
11	-0.731135479	-0.33569185
12	0.353709176	0.91022696
13	-0.366553672	-0.30524964
14	0.594473263	-0.84859898;
