# Vehicle routing code - Data File - Subsection 6.8
# Tour for warehouse 3
# MA424 Final project - 2019/20
# Author: 46286


param F := 1;
param C := 18;

set coordinates := east north;

param location : east north :=
0	0.2261528	0.6867164
1	-0.049222335	-0.85626776
2	0.340361599	0.72895081
3	-0.077829664	0.9856298
4	-0.033508699	0.72077952
5	-0.125956178	-0.17780642
6	0.278143673	0.15481451
7	-0.825098672	0.9283508
8	0.932534088	0.5294598
9	0.217272748	-0.5875857
10	0.675358731	-0.88136887
11	-0.844147909	0.1663279
12	0.582214132	-0.36251013
13	-0.002938839	-0.66760699
14	-0.41148269	-0.04332098
15	-0.998263375	0.31558146
16	0.911246725	-0.5310133
17	0.17578	-0.31663382
18	-0.677116609	-0.06133509;
